索引,核酸提取编号,华大编号,提取日期,样本类型,核酸类型,样本体积(ml)/质量(mg),提取方法,浓度(ng/ul),体积(ul),冰箱位置,孔板号,孔位,提取总量(ng),成功建库使用量(ng),失败建库使用量(ng),科研项目使用量(ng),其他使用量(ng),剩余量(ng),备注,上次修改时间,创建时间
139,19P5803621,19P5803621,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.7,43.0,无,无,无,73.1,10.0,0.0,0.0,0.0,63.1,无,2020/08/21 02:36,2020/08/21 02:35
140,19P5803620,19P5803620,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.55,43.0,无,无,无,66.65,10.0,0.0,0.0,0.0,56.65,无,2020/08/21 02:36,2020/08/21 02:35
141,19P5803619,19P5803619,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.06,43.0,无,无,无,45.58,10.0,0.0,0.0,0.0,35.58,无,2020/08/21 02:36,2020/08/21 02:35
142,19P5803618,19P5803618,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.894,43.0,无,无,无,38.442,10.0,0.0,0.0,0.0,28.442,无,2020/08/21 02:36,2020/08/21 02:35
143,19P5803617,19P5803617,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.27,43.0,无,无,无,54.61,10.0,0.0,0.0,0.0,44.61,无,2020/08/21 02:36,2020/08/21 02:35
144,19P5803616,19P5803616,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.58,43.0,无,无,无,24.94,10.0,0.0,0.0,0.0,14.94,无,2020/08/21 02:36,2020/08/21 02:35
145,19P5803615,19P5803615,2000-01-01,P,cfDNA,4.0,美基XP双选法,13.2,43.0,无,无,无,567.6,10.0,0.0,0.0,0.0,557.6,无,2020/08/21 02:36,2020/08/21 02:35
146,19P5803614,19P5803614,2000-01-01,P,cfDNA,4.0,美基XP双选法,3.92,43.0,无,无,无,168.56,10.0,0.0,0.0,0.0,158.56,无,2020/08/21 02:36,2020/08/21 02:35
147,19P5803613,19P5803613,2000-01-01,P,cfDNA,4.0,美基XP双选法,2.94,43.0,无,无,无,126.42,10.0,0.0,0.0,0.0,116.42,无,2020/08/21 02:36,2020/08/21 02:35
148,19P5803612,19P5803612,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.15,43.0,无,无,无,49.45,10.0,0.0,0.0,0.0,39.45,无,2020/08/21 02:36,2020/08/21 02:35
149,19P5803611,19P5803611,2000-01-01,P,cfDNA,4.0,美基XP双选法,7.88,43.0,无,无,无,338.84,10.0,0.0,0.0,0.0,328.84,无,2020/08/21 02:36,2020/08/21 02:35
150,19P5803610,19P5803610,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.714,43.0,无,无,无,30.702,10.0,0.0,0.0,0.0,20.702,无,2020/08/21 02:36,2020/08/21 02:35
151,19P5803609,19P5803609,2000-01-01,P,cfDNA,3.0,美基XP双选法,1.25,43.0,无,无,无,53.75,10.0,0.0,0.0,0.0,43.75,无,2020/08/21 02:36,2020/08/21 02:35
152,19P5803608,19P5803608,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.596,43.0,无,无,无,25.628,10.0,0.0,0.0,0.0,15.628,无,2020/08/21 02:36,2020/08/21 02:35
153,19P5803607,19P5803607,2000-01-01,P,cfDNA,4.0,美基XP双选法,8.98,43.0,无,无,无,386.14,10.0,0.0,0.0,0.0,376.14,无,2020/08/21 02:36,2020/08/21 02:35
154,19P5803606,19P5803606,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.658,43.0,无,无,无,28.294,10.0,0.0,0.0,0.0,18.294,无,2020/08/21 02:36,2020/08/21 02:35
155,19P5803605,19P5803605,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.5,43.0,无,无,无,64.5,10.0,0.0,0.0,0.0,54.5,无,2020/08/21 02:36,2020/08/21 02:35
156,19P5803604,19P5803604,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.888,43.0,无,无,无,38.184,10.0,0.0,0.0,0.0,28.184,无,2020/08/21 02:36,2020/08/21 02:35
157,19P5803603,19P5803603,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.35,43.0,无,无,无,58.05,10.0,0.0,0.0,0.0,48.05,无,2020/08/21 02:36,2020/08/21 02:35
158,19P5803602,19P5803602,2000-01-01,P,cfDNA,4.0,美基XP双选法,2.04,43.0,无,无,无,87.72,10.0,0.0,0.0,0.0,77.72,无,2020/08/21 02:36,2020/08/21 02:35
159,19P5803601,19P5803601,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.98,43.0,无,无,无,85.14,10.0,0.0,0.0,0.0,75.14,无,2020/08/21 02:36,2020/08/21 02:35
160,19P5803600,19P5803600,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.87,43.0,无,无,无,80.41,10.0,0.0,0.0,0.0,70.41,无,2020/08/21 02:36,2020/08/21 02:35
161,19P5803599,19P5803599,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.46,43.0,无,无,无,19.78,10.0,0.0,0.0,0.0,9.78,无,2020/08/21 02:36,2020/08/21 02:35
162,19P5803598,19P5803598,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.76,43.0,无,无,无,75.68,10.0,0.0,0.0,0.0,65.68,无,2020/08/21 02:36,2020/08/21 02:35
163,19P5803597,19P5803597,2000-01-01,P,cfDNA,3.0,美基XP双选法,1.24,43.0,无,无,无,53.32,10.0,0.0,0.0,0.0,43.32,无,2020/08/21 02:36,2020/08/21 02:35
164,19P5803596,19P5803596,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.734,43.0,无,无,无,31.562,10.0,0.0,0.0,0.0,21.562,无,2020/08/21 02:36,2020/08/21 02:35
165,19P5803595,19P5803595,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.846,43.0,无,无,无,36.378,10.0,0.0,0.0,0.0,26.378,无,2020/08/21 02:36,2020/08/21 02:35
166,19P5803594,19P5803594,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.8,43.0,无,无,无,77.4,10.0,0.0,0.0,0.0,67.4,无,2020/08/21 02:36,2020/08/21 02:35
167,19P5803593,19P5803593,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.92,43.0,无,无,无,39.56,10.0,0.0,0.0,0.0,29.56,无,2020/08/21 02:36,2020/08/21 02:35
168,19P5803592,19P5803592,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.582,43.0,无,无,无,25.026,10.0,0.0,0.0,0.0,15.026,无,2020/08/21 02:36,2020/08/21 02:35
169,19P5803591,19P5803591,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.588,43.0,无,无,无,25.284,10.0,0.0,0.0,0.0,15.284,无,2020/08/21 02:36,2020/08/21 02:35
170,19P5803590,19P5803590,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.918,43.0,无,无,无,39.474,10.0,0.0,0.0,0.0,29.474,无,2020/08/21 02:36,2020/08/21 02:35
171,19P5803589,19P5803589,2000-01-01,P,cfDNA,4.0,美基XP双选法,2.28,43.0,无,无,无,98.04,10.0,0.0,0.0,0.0,88.04,无,2020/08/21 02:36,2020/08/21 02:35
172,19P5803588,19P5803588,2000-01-01,P,cfDNA,3.0,美基XP双选法,4.2,43.0,无,无,无,180.6,10.0,0.0,0.0,0.0,170.6,无,2020/08/21 02:36,2020/08/21 02:35
173,19P5803587,19P5803587,2000-01-01,P,cfDNA,4.0,美基XP双选法,3.3,43.0,无,无,无,141.9,10.0,0.0,0.0,0.0,131.9,无,2020/08/21 02:36,2020/08/21 02:35
174,19P5803586,19P5803586,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.4,43.0,无,无,无,60.2,10.0,0.0,0.0,0.0,50.2,无,2020/08/21 02:36,2020/08/21 02:35
175,19P5803585,19P5803585,2000-01-01,P,cfDNA,4.0,美基XP双选法,3.9,43.0,无,无,无,167.7,10.0,0.0,0.0,0.0,157.7,无,2020/08/21 02:36,2020/08/21 02:35
176,19P5803584,19P5803584,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.868,43.0,无,无,无,37.324,10.0,0.0,0.0,0.0,27.324,无,2020/08/21 02:36,2020/08/21 02:35
177,19P5803583,19P5803583,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.45,43.0,无,无,无,19.35,10.0,0.0,0.0,0.0,9.35,无,2020/08/21 02:36,2020/08/21 02:35
178,19P5803582,19P5803582,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.45,43.0,无,无,无,62.35,10.0,0.0,0.0,0.0,52.35,无,2020/08/21 02:36,2020/08/21 02:35
179,19P5803581,19P5803581,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.714,43.0,无,无,无,30.702,10.0,0.0,0.0,0.0,20.702,无,2020/08/21 02:36,2020/08/21 02:35
180,19P5803580,19P5803580,2000-01-01,P,cfDNA,4.0,美基XP双选法,5.58,43.0,无,无,无,239.94,10.0,0.0,0.0,0.0,229.94,无,2020/08/21 02:36,2020/08/21 02:35
181,19P5803579,19P5803579,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.22,43.0,无,无,无,52.46,10.0,0.0,0.0,0.0,42.46,无,2020/08/21 02:36,2020/08/21 02:35
182,19P5803578,19P5803578,2000-01-01,P,cfDNA,4.0,美基XP双选法,2.0,43.0,无,无,无,86.0,10.0,0.0,0.0,0.0,76.0,无,2020/08/21 02:36,2020/08/21 02:35
183,19P5803577,19P5803577,2000-01-01,P,cfDNA,4.0,美基XP双选法,3.22,43.0,无,无,无,138.46,10.0,0.0,0.0,0.0,128.46,无,2020/08/21 02:36,2020/08/21 02:35
184,19P5803576,19P5803576,2000-01-01,P,cfDNA,4.0,美基XP双选法,2.74,43.0,无,无,无,117.82,10.0,0.0,0.0,0.0,107.82,无,2020/08/21 02:36,2020/08/21 02:35
185,19P5803575,19P5803575,2000-01-01,P,cfDNA,4.0,美基XP双选法,23.0,43.0,无,无,无,989.0,10.0,0.0,0.0,0.0,979.0,无,2020/08/21 02:36,2020/08/21 02:35
186,19P5803574,19P5803574,2000-01-01,P,cfDNA,4.0,美基XP双选法,2.0,43.0,无,无,无,86.0,10.0,0.0,0.0,0.0,76.0,无,2020/08/21 02:36,2020/08/21 02:35
187,19P5803573,19P5803573,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.65,43.0,无,无,无,70.95,10.0,0.0,0.0,0.0,60.95,无,2020/08/21 02:36,2020/08/21 02:35
188,19P5803572,19P5803572,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.12,43.0,无,无,无,48.16,10.0,0.0,0.0,0.0,38.16,无,2020/08/21 02:36,2020/08/21 02:35
189,19P5803571,19P5803571,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.816,43.0,无,无,无,35.088,10.0,0.0,0.0,0.0,25.088,无,2020/08/21 02:36,2020/08/21 02:35
190,19P5803570,19P5803570,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.21,43.0,无,无,无,52.03,10.0,0.0,0.0,0.0,42.03,无,2020/08/21 02:36,2020/08/21 02:35
191,19P5803569,19P5803569,2000-01-01,P,cfDNA,4.0,美基XP双选法,0.864,43.0,无,无,无,37.152,10.0,0.0,0.0,0.0,27.152,无,2020/08/21 02:36,2020/08/21 02:35
192,19P5803568,19P5803568,2000-01-01,P,cfDNA,4.0,美基XP双选法,6.9,43.0,无,无,无,296.7,10.0,0.0,0.0,0.0,286.7,无,2020/08/21 02:36,2020/08/21 02:35
193,19P5803567,19P5803567,2000-01-01,P,cfDNA,4.0,美基XP双选法,11.3,43.0,无,无,无,485.9,10.0,0.0,0.0,0.0,475.9,无,2020/08/21 02:36,2020/08/21 02:35
194,19P5803566,19P5803566,2000-01-01,P,cfDNA,4.0,美基XP双选法,3.42,43.0,无,无,无,147.06,10.0,0.0,0.0,0.0,137.06,无,2020/08/21 02:36,2020/08/21 02:35
195,19P5803565,19P5803565,2000-01-01,P,cfDNA,3.0,美基XP双选法,5.68,43.0,无,无,无,244.24,10.0,0.0,0.0,0.0,234.24,无,2020/08/21 02:36,2020/08/21 02:35
196,19P5803564,19P5803564,2000-01-01,P,cfDNA,4.0,美基XP双选法,6.26,43.0,无,无,无,269.18,10.0,0.0,0.0,0.0,259.18,无,2020/08/21 02:36,2020/08/21 02:35
197,19P5803563,19P5803563,2000-01-01,P,cfDNA,3.0,美基XP双选法,7.74,43.0,无,无,无,332.82,10.0,0.0,0.0,0.0,322.82,无,2020/08/21 02:36,2020/08/21 02:35
198,19P5803562,19P5803562,2000-01-01,P,cfDNA,4.0,美基XP双选法,4.48,43.0,无,无,无,192.64,10.0,0.0,0.0,0.0,182.64,无,2020/08/21 02:36,2020/08/21 02:35
199,19P5803561,19P5803561,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.23,43.0,无,无,无,52.89,10.0,0.0,0.0,0.0,42.89,无,2020/08/21 02:36,2020/08/21 02:35
200,19P5803560,19P5803560,2000-01-01,P,cfDNA,4.0,美基XP双选法,7.66,43.0,无,无,无,329.38,10.0,0.0,0.0,0.0,319.38,无,2020/08/21 02:36,2020/08/21 02:35
201,19P5803559,19P5803559,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.83,43.0,无,无,无,78.69,10.0,0.0,0.0,0.0,68.69,无,2020/08/21 02:36,2020/08/21 02:35
202,19P5803558,19P5803558,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.52,43.0,无,无,无,65.36,10.0,0.0,0.0,0.0,55.36,无,2020/08/21 02:36,2020/08/21 02:35
203,19P5803557,19P5803557,2000-01-01,P,cfDNA,4.0,美基XP双选法,2.04,43.0,无,无,无,87.72,10.0,0.0,0.0,0.0,77.72,无,2020/08/21 02:36,2020/08/21 02:35
204,19P5803556,19P5803556,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.28,43.0,无,无,无,55.04,10.0,0.0,0.0,0.0,45.04,无,2020/08/21 02:36,2020/08/21 02:35
205,19P5803555,19P5803555,2000-01-01,P,cfDNA,4.0,美基XP双选法,27.4,43.0,无,无,无,1178.2,10.0,0.0,0.0,0.0,1168.2,无,2020/08/21 02:36,2020/08/21 02:35
206,19P5803554,19P5803554,2000-01-01,P,cfDNA,4.0,美基XP双选法,21.0,43.0,无,无,无,903.0,10.0,0.0,0.0,0.0,893.0,无,2020/08/21 02:36,2020/08/21 02:35
207,19P5803553,19P5803553,2000-01-01,P,cfDNA,4.0,美基XP双选法,11.9,43.0,无,无,无,511.7,10.0,0.0,0.0,0.0,501.7,无,2020/08/21 02:36,2020/08/21 02:35
208,19P5803552,19P5803552,2000-01-01,P,cfDNA,4.0,美基XP双选法,1.49,43.0,无,无,无,64.07,10.0,0.0,0.0,0.0,54.07,无,2020/08/21 02:36,2020/08/21 02:35
209,19P5803551,19P5803551,2000-01-01,P,cfDNA,4.0,美基XP双选法,3.02,43.0,无,无,无,129.86,10.0,0.0,0.0,0.0,119.86,无,2020/08/21 02:36,2020/08/21 02:35
210,19P5803550,19P5803550,2000-01-01,P,cfDNA,4.0,美基XP双选法,8.08,43.0,无,无,无,347.44,10.0,0.0,0.0,0.0,337.44,无,2020/08/21 02:36,2020/08/21 02:35
211,20P2947099,20P2947099,2000-01-01,P,cfDNA,4.0,无,6.86,48.0,无,无,无,329.28,0.0,0.0,0.0,0.0,329.28,无,2020/08/21 02:35,2020/08/21 02:35
212,20P2947098,20P2947098,2000-01-01,P,cfDNA,3.4,无,3.5,48.0,无,无,无,168.0,0.0,0.0,0.0,0.0,168.0,无,2020/08/21 02:35,2020/08/21 02:35
213,20P2947097,20P2947097,2000-01-01,P,cfDNA,4.0,无,3.28,48.0,无,无,无,157.44,0.0,0.0,0.0,0.0,157.44,无,2020/08/21 02:35,2020/08/21 02:35
214,20P2947096,20P2947096,2000-01-01,P,cfDNA,3.0,无,2.98,43.0,无,无,无,128.14,0.0,0.0,0.0,0.0,128.14,无,2020/08/21 02:35,2020/08/21 02:35
215,20P2947095,20P2947095,2000-01-01,P,cfDNA,3.4,无,1.15,48.0,无,无,无,55.2,0.0,0.0,0.0,0.0,55.2,无,2020/08/21 02:35,2020/08/21 02:35
216,20P2947094,20P2947094,2000-01-01,P,cfDNA,3.9,无,2.68,48.0,无,无,无,128.64,0.0,0.0,0.0,0.0,128.64,无,2020/08/21 02:35,2020/08/21 02:35
217,20P2947093,20P2947093,2000-01-01,P,cfDNA,3.6,无,0.946,48.0,无,无,无,45.408,0.0,0.0,0.0,0.0,45.408,无,2020/08/21 02:35,2020/08/21 02:35
218,20P2947092,20P2947092,2000-01-01,P,cfDNA,3.8,无,0.606,48.0,无,无,无,29.088,0.0,0.0,0.0,0.0,29.088,无,2020/08/21 02:35,2020/08/21 02:35
219,20P2947091,20P2947091,2000-01-01,P,cfDNA,3.6,无,1.32,48.0,无,无,无,63.36,0.0,0.0,0.0,0.0,63.36,无,2020/08/21 02:35,2020/08/21 02:35
220,20P2947090,20P2947090,2000-01-01,P,cfDNA,3.5,无,2.38,48.0,无,无,无,114.24,0.0,0.0,0.0,0.0,114.24,无,2020/08/21 02:35,2020/08/21 02:35
221,20P2947089,20P2947089,2000-01-01,P,cfDNA,3.8,无,3.6,48.0,无,无,无,172.8,0.0,0.0,0.0,0.0,172.8,无,2020/08/21 02:35,2020/08/21 02:35
222,20P2947088,20P2947088,2000-01-01,P,cfDNA,3.0,无,0.374,45.0,无,无,无,16.83,0.0,0.0,0.0,0.0,16.83,无,2020/08/21 02:35,2020/08/21 02:35
223,19P6938571,19P6938571,2000-01-01,P,cfDNA,2.8,无,2.76,45.0,无,无,无,124.2,0.0,0.0,0.0,0.0,124.2,无,2020/08/21 02:35,2020/08/21 02:35
224,19P6938570,19P6938570,2000-01-01,P,cfDNA,3.3,无,0.56,48.0,无,无,无,26.88,0.0,0.0,0.0,0.0,26.88,无,2020/08/21 02:35,2020/08/21 02:35
225,19P6938569,19P6938569,2000-01-01,P,cfDNA,4.0,无,1.13,48.0,无,无,无,54.24,0.0,0.0,0.0,0.0,54.24,无,2020/08/21 02:35,2020/08/21 02:35
226,19P6938568,19P6938568,2000-01-01,P,cfDNA,3.2,无,0.49,48.0,无,无,无,23.52,0.0,0.0,0.0,0.0,23.52,无,2020/08/21 02:35,2020/08/21 02:35
227,19P6938567,19P6938567,2000-01-01,P,cfDNA,3.9,无,0.676,48.0,无,无,无,32.448,0.0,0.0,0.0,0.0,32.448,无,2020/08/21 02:35,2020/08/21 02:35
228,19P6938566,19P6938566,2000-01-01,P,cfDNA,2.8,无,0.694,45.0,无,无,无,31.23,0.0,0.0,0.0,0.0,31.23,无,2020/08/21 02:35,2020/08/21 02:35
229,20P4425320,20P4425320,2000-01-01,P,cfDNA,4.0,无,0.466,48.0,无,无,无,22.368,10.0,0.0,0.0,0.0,12.368,无,2020/08/21 02:36,2020/08/21 02:35
230,20P4425319,20P4425319,2000-01-01,P,cfDNA,3.5,无,0.53,50.0,无,无,无,26.5,10.0,0.0,0.0,0.0,16.5,无,2020/08/21 02:36,2020/08/21 02:35
231,20P4425318,20P4425318,2000-01-01,P,cfDNA,3.5,无,0.662,50.0,无,无,无,33.1,10.0,0.0,0.0,0.0,23.1,无,2020/08/21 02:36,2020/08/21 02:35
232,20P4425317,20P4425317,2000-01-01,P,cfDNA,3.3,无,0.98,48.0,无,无,无,47.04,10.0,0.0,0.0,0.0,37.04,无,2020/08/21 02:36,2020/08/21 02:35
233,20P4425316,20P4425316,2000-01-01,P,cfDNA,3.5,无,0.318,48.0,无,无,无,15.264,10.0,0.0,0.0,0.0,5.264,无,2020/08/21 02:36,2020/08/21 02:35
234,20P4425315,20P4425315,2000-01-01,P,cfDNA,3.0,无,0.286,48.0,无,无,无,13.728,10.0,0.0,0.0,0.0,3.728,无,2020/08/21 02:36,2020/08/21 02:35
235,20P4425314,20P4425314,2000-01-01,P,cfDNA,3.4,无,0.438,50.0,无,无,无,21.9,10.0,0.0,0.0,0.0,11.9,无,2020/08/21 02:36,2020/08/21 02:35
236,20P4425313,20P4425313,2000-01-01,P,cfDNA,3.7,无,0.48,50.0,无,无,无,24.0,10.0,0.0,0.0,0.0,14.0,无,2020/08/21 02:36,2020/08/21 02:35
237,20P4425312,20P4425312,2000-01-01,P,cfDNA,3.0,无,0.728,48.0,无,无,无,34.944,10.0,0.0,0.0,0.0,24.944,无,2020/08/21 02:36,2020/08/21 02:35
238,20P4425311,20P4425311,2000-01-01,P,cfDNA,3.4,无,0.738,48.0,无,无,无,35.424,10.0,0.0,0.0,0.0,25.424,无,2020/08/21 02:36,2020/08/21 02:35
239,20P4425310,20P4425310,2000-01-01,P,cfDNA,3.1,无,0.794,50.0,无,无,无,39.7,10.0,0.0,0.0,0.0,29.7,无,2020/08/21 02:36,2020/08/21 02:35
240,20P4425309,20P4425309,2000-01-01,P,cfDNA,2.5,无,0.376,50.0,无,无,无,18.8,10.0,0.0,0.0,0.0,8.8,无,2020/08/21 02:36,2020/08/21 02:35
241,20P4425308,20P4425308,2000-01-01,P,cfDNA,3.5,无,0.826,48.0,无,无,无,39.648,10.0,0.0,0.0,0.0,29.648,无,2020/08/21 02:36,2020/08/21 02:35
242,20P4425307,20P4425307,2000-01-01,P,cfDNA,2.9,无,0.308,48.0,无,无,无,14.784,10.0,0.0,0.0,0.0,4.784,无,2020/08/21 02:36,2020/08/21 02:35
243,20P4425306,20P4425306,2000-01-01,P,cfDNA,3.9,无,1.13,44.0,无,无,无,49.72,10.0,0.0,0.0,0.0,39.72,无,2020/08/21 02:36,2020/08/21 02:35
244,20P4425305,20P4425305,2000-01-01,P,cfDNA,4.0,无,0.53,47.0,无,无,无,24.91,10.0,0.0,0.0,0.0,14.91,无,2020/08/21 02:36,2020/08/21 02:35
245,20P4425304,20P4425304,2000-01-01,P,cfDNA,3.0,无,0.38,49.0,无,无,无,18.62,10.0,0.0,0.0,0.0,8.62,无,2020/08/21 02:36,2020/08/21 02:35
246,20P4425303,20P4425303,2000-01-01,P,cfDNA,4.0,无,0.874,49.0,无,无,无,42.826,10.0,0.0,0.0,0.0,32.826,无,2020/08/21 02:36,2020/08/21 02:35
247,20P4425302,20P4425302,2000-01-01,P,cfDNA,3.9,无,0.608,49.0,无,无,无,29.792,10.0,0.0,0.0,0.0,19.792,无,2020/08/21 02:36,2020/08/21 02:35
248,20P4425301,20P4425301,2000-01-01,P,cfDNA,3.0,无,0.462,50.0,无,无,无,23.1,10.0,0.0,0.0,0.0,13.1,无,2020/08/21 02:36,2020/08/21 02:35
249,20P8180711,20P8180711,2000-01-01,P,cfDNA,1.6,南科手工提取20200506,0.142,25.0,无,无,无,3.55,0.0,0.0,0.0,0.0,3.55,无,2020/08/21 02:35,2020/08/21 02:35
250,20P8180710,20P8180710,2000-01-01,P,cfDNA,2.1,南科手工提取20200506,0.136,25.0,无,无,无,3.4,0.0,0.0,0.0,0.0,3.4,无,2020/08/21 02:35,2020/08/21 02:35
251,20P8180709,20P8180709,2000-01-01,P,cfDNA,2.0,南科手工提取20200506,0.172,25.0,无,无,无,4.3,0.0,0.0,0.0,0.0,4.3,无,2020/08/21 02:35,2020/08/21 02:35
252,20P8180708,20P8180708,2000-01-01,P,cfDNA,1.8,南科手工提取20200506,0.158,25.0,无,无,无,3.95,0.0,0.0,0.0,0.0,3.95,无,2020/08/21 02:35,2020/08/21 02:35
253,20P8180707,20P8180707,2000-01-01,P,cfDNA,1.8,南科手工提取20200506,0.15,25.0,无,无,无,3.75,0.0,0.0,0.0,0.0,3.75,无,2020/08/21 02:35,2020/08/21 02:35
254,20P8180706,20P8180706,2000-01-01,P,cfDNA,2.3,南科手工提取20200506,0.122,25.0,无,无,无,3.05,0.0,0.0,0.0,0.0,3.05,无,2020/08/21 02:35,2020/08/21 02:35
255,20P8180705,20P8180705,2000-01-01,P,cfDNA,2.1,南科手工提取20200506,0.083,25.0,无,无,无,2.075,0.0,0.0,0.0,0.0,2.075,无,2020/08/21 02:35,2020/08/21 02:35
256,20P8180704,20P8180704,2000-01-01,P,cfDNA,2.0,南科手工提取20200506,0.364,25.0,无,无,无,9.1,0.0,0.0,0.0,0.0,9.1,无,2020/08/21 02:35,2020/08/21 02:35
257,20P8180703,20P8180703,2000-01-01,P,cfDNA,2.0,南科手工提取20200506,0.238,25.0,无,无,无,5.95,0.0,0.0,0.0,0.0,5.95,无,2020/08/21 02:35,2020/08/21 02:35
258,20P8180702,20P8180702,2000-01-01,P,cfDNA,2.0,南科手工提取20200506,0.114,25.0,无,无,无,2.85,0.0,0.0,0.0,0.0,2.85,无,2020/08/21 02:35,2020/08/21 02:35
259,20P8180701,20P8180701,2000-01-01,P,cfDNA,2.1,南科手工提取20200506,0.18,25.0,无,无,无,4.5,0.0,0.0,0.0,0.0,4.5,无,2020/08/21 02:35,2020/08/21 02:35
260,20P8180700,20P8180700,2000-01-01,P,cfDNA,2.4,南科手工提取20200506,0.328,25.0,无,无,无,8.2,0.0,0.0,0.0,0.0,8.2,无,2020/08/21 02:35,2020/08/21 02:35
261,20P8180699,20P8180699,2000-01-01,P,cfDNA,1.4,南科手工提取20200506,0.666,25.0,无,无,无,16.65,0.0,0.0,0.0,0.0,16.65,无,2020/08/21 02:35,2020/08/21 02:35
262,20P8180698,20P8180698,2000-01-01,P,cfDNA,2.0,南科手工提取20200506,0.366,25.0,无,无,无,9.15,0.0,0.0,0.0,0.0,9.15,无,2020/08/21 02:35,2020/08/21 02:35
263,20P8180697,20P8180697,2000-01-01,P,cfDNA,2.1,南科手工提取20200506,0.218,25.0,无,无,无,5.45,0.0,0.0,0.0,0.0,5.45,无,2020/08/21 02:35,2020/08/21 02:35
264,20P8180696,20P8180696,2000-01-01,P,cfDNA,1.9,南科手工提取20200506,1.61,25.0,无,无,无,40.25,0.0,0.0,0.0,0.0,40.25,无,2020/08/21 02:35,2020/08/21 02:35
265,20P8180695,20P8180695,2000-01-01,P,cfDNA,2.1,南科手工提取20200506,0.14,25.0,无,无,无,3.5,0.0,0.0,0.0,0.0,3.5,无,2020/08/21 02:35,2020/08/21 02:35
266,20P8180694,20P8180694,2000-01-01,P,cfDNA,2.1,南科手工提取20200506,0.148,25.0,无,无,无,3.7,0.0,0.0,0.0,0.0,3.7,无,2020/08/21 02:35,2020/08/21 02:35
267,20P8180693,20P8180693,2000-01-01,P,cfDNA,2.1,南科手工提取20200506,0.122,25.0,无,无,无,3.05,0.0,0.0,0.0,0.0,3.05,无,2020/08/21 02:35,2020/08/21 02:35
268,20P8180692,20P8180692,2000-01-01,P,cfDNA,1.6,南科手工提取20200506,0.842,25.0,无,无,无,21.05,0.0,0.0,0.0,0.0,21.05,无,2020/08/21 02:35,2020/08/21 02:35
269,20P8180691,20P8180691,2000-01-01,P,cfDNA,2.1,南科手工提取20200506,0.284,25.0,无,无,无,7.1,0.0,0.0,0.0,0.0,7.1,无,2020/08/21 02:35,2020/08/21 02:35
270,20P8180690,20P8180690,2000-01-01,P,cfDNA,2.1,南科手工提取20200506,0.166,25.0,无,无,无,4.15,0.0,0.0,0.0,0.0,4.15,无,2020/08/21 02:35,2020/08/21 02:35
271,20P8180689,20P8180689,2000-01-01,P,cfDNA,2.0,南科手工提取20200506,0.414,25.0,无,无,无,10.35,0.0,0.0,0.0,0.0,10.35,无,2020/08/21 02:35,2020/08/21 02:35
272,20P8180688,20P8180688,2000-01-01,P,cfDNA,2.1,南科手工提取20200506,0.106,25.0,无,无,无,2.65,0.0,0.0,0.0,0.0,2.65,无,2020/08/21 02:35,2020/08/21 02:35
273,20P8180687,20P8180687,2000-01-01,P,cfDNA,2.0,南科手工提取20200506,0.392,25.0,无,无,无,9.8,0.0,0.0,0.0,0.0,9.8,无,2020/08/21 02:35,2020/08/21 02:35
274,20P8180686,20P8180686,2000-01-01,P,cfDNA,2.1,南科手工提取20200506,0.134,25.0,无,无,无,3.35,0.0,0.0,0.0,0.0,3.35,无,2020/08/21 02:35,2020/08/21 02:35
